timestamp,CompassSensor,DecibelSource
1613944589491,4.500096601645907,
1613944589498,3.8085736722411525,
1613944589512,3.5735671400251476,
1613944589515,,65.98363282415622
1613944589529,2.9386071415713673,
1613944589546,2.6134433929715897,
1613944589550,2.596356607545772,
1613944589555,,62.750370833063414
1613944589569,3.159256189265193,
1613944589589,3.2195315414734864,
1613944589595,,65.50665053563677
1613944589609,3.054446296121114,
1613944589630,2.9490297968013692,
1613944589636,,63.64839111888787
1613944589645,1.87889005835234,
1613944589647,1.4089311018250896,
1613944589667,0.9273407600281303,
1613944589675,,63.399719174332965
1613944589686,0.7854213285455103,
1613944589696,359.6988729944304,
1613944589707,359.96716291173993,
1613944589715,,65.19737485705163
1613944589726,0.18212503320705764,
1613944589748,359.2495839779202,
1613944589749,359.6225137473459,
1613944589755,,63.91470926656158
1613944589765,359.6670622688252,
1613944589785,359.3071839236863,
1613944589804,359.121263453075,
1613944589806,,65.27139266757777
1613944589824,359.20207179467144,
1613944589844,359.13275503291015,
1613944589846,,63.26071388515765
1613944589848,357.9981569316339,
1613944589863,357.91707383500597,
1613944589884,357.72401128103957,
1613944589888,,63.5283840355323
1613944589896,356.85899877195214,
1613944589902,356.85688397463036,
1613944589922,357.0180640593248,
1613944589926,,64.13975326905725
1613944589943,357.2316287067454,
1613944589946,356.6087513129334,
1613944589962,356.8241406880795,
1613944589966,,64.23527050486749
1613944589983,356.9276265917417,
1613944590001,356.94699743511467,
1613944590005,,65.89582757647406
1613944590020,356.91393483722015,
1613944590040,356.67182149317273,
1613944590048,,62.85537560526069
1613944590051,355.59674865059566,
1613944590060,355.03936722139537,
1613944590083,354.5315567438701,
1613944590086,,62.93485864069456
1613944590096,353.4345058466478,
1613944590099,353.5030348421378,
1613944590119,354.0920088844572,
1613944590125,,66.10524798952966
1613944590138,354.41357162926045,
1613944590146,353.6472555671231,
1613944590158,353.23630101401005,
1613944590165,,64.45675640546193
1613944590177,352.89980961011526,
1613944590198,352.98852907167867,
1613944590205,,65.37169690206524
1613944590217,352.8554415550405,
1613944590237,352.60696909143235,
1613944590247,,63.15458203443359
1613944590248,351.8811120817304,
1613944590256,352.241541164232,
1613944590276,352.5967767416434,
1613944590285,,64.01011054990583
1613944590305,351.83850706923516,
1613944590317,351.2752982080124,
1613944590336,351.58985232495354,65.55537003187165
1613944590350,350.8219853829878,
1613944590356,350.696513954161,
1613944590375,350.00646421118284,
1613944590376,,63.65398598531068
1613944590394,349.8907147028659,
1613944590415,350.5016734165763,
1613944590416,,64.04922687457879
1613944590433,350.7061573274954,
1613944590446,349.8783033953704,
1613944590454,349.17154871722965,
1613944590455,,64.26369457221243
1613944590472,348.8184885550689,
1613944590492,349.3471913006048,
1613944590495,348.4097512521151,
1613944590496,,64.28298988364214
1613944590512,348.9221879021426,
1613944590533,348.99630313860007,
1613944590535,,63.47611932991099
1613944590546,348.2143736909069,
1613944590551,348.2238411868702,
1613944590571,348.06979993051885,
1613944590575,,64.96618799819277
1613944590590,347.25769214575166,
1613944590610,346.835342275782,
1613944590615,,66.3497860905035
1613944590631,347.05957140981803,
1613944590646,346.3351641077674,
1613944590649,347.19619653755944,
1613944590651,,62.79232173753306
1613944590668,347.84895771653754,
1613944590691,347.93591797750287,64.95390840778069
1613944590695,347.094813478388,
1613944590708,346.9239511736583,
1613944590727,347.17142600276077,
1613944590731,,63.566680990302046
1613944590746,346.27273361743255,
1613944590747,346.48138138242444,
1613944590767,346.20587887206284,
1613944590771,,64.3886100961822
1613944590786,345.67226948938196,
1613944590806,345.2125397016321,
1613944590811,,66.1128260582005
1613944590835,345.0885768908383,
1613944590847,344.25995712375254,
1613944590851,,64.39011936797269
1613944590896,344.4056382285598,
1613944590901,,66.3521600313902
1613944590941,,63.56416953803813
1613944590946,344.2613982936674,
1613944590968,342.8036600474156,
1613944590981,,64.01538527647324
1613944591021,,65.59901035418866
1613944591037,342.6468132908627,
1613944591046,343.39796675992943,
1613944591061,,66.12627854139336
1613944591096,341.6066010934791,
1613944591101,,65.97723387113044
1613944591140,,64.54548805954308
1613944591146,338.069044631749,
1613944591168,337.73403068314906,
1613944591180,,64.95117924397927
1613944591221,,63.16612738091343
1613944591235,338.28418876041525,
1613944591246,338.3611359640573,
1613944591261,,63.99611282816112
1613944591297,335.8348863391433,
1613944591301,334.3683849601863,65.1034246366532
1613944591340,,64.00203674340516
1613944591346,332.49676286344106,
1613944591368,333.2352036429151,
1613944591381,,65.58554349010289
1613944591421,,64.6494032160537
1613944591435,333.34978177378935,
1613944591446,332.5116441380952,
1613944591471,,63.23200960463909
1613944591496,330.70421557426437,
1613944591497,329.8912044969794,
1613944591510,,65.39305714072387
1613944591548,330.1755077060866,
1613944591551,,64.31088716810551
1613944591568,328.9625856378028,
1613944591590,,65.32352826155518
1613944591630,,64.92794076650912
1613944591637,328.18473637436506,
1613944591646,328.3809847846925,
1613944591673,,64.0650060980024
1613944591697,326.0407126731414,
1613944591710,,65.65787227345243
1613944591746,324.9188097057372,
1613944591751,,63.32837511038853
1613944591769,325.59238247111637,
1613944591791,,63.60284448994687
1613944591830,,63.819558017819574
1613944591835,325.0281576192545,
1613944591846,324.3133749075181,
1613944591871,,63.12490935642992
1613944591897,325.3775798519086,
1613944591914,,66.87325087367375
1613944591946,322.21027428470654,
1613944591951,,64.4481161184394
1613944591971,321.30934842751975,
1613944591991,,66.90673091667094
1613944592034,322.53820874223175,
1613944592040,,64.22178437102988
1613944592046,320.9779578942745,
1613944592081,,63.71170621315784
1613944592096,321.05556591871874,
1613944592121,,67.14325060527156
1613944592146,319.1582520654105,
1613944592162,,65.12961470775942
1613944592168,319.1324339503479,
1613944592200,,65.1477028638181
1613944592235,319.3137754728117,
1613944592240,,63.59462817358758
1613944592246,317.8776633130194,
1613944592280,,64.86676054300709
1613944592298,317.91226163626015,
1613944592299,317.7341303027062,
1613944592321,,64.63910487684836
1613944592347,316.4825596090039,
1613944592361,,64.9515447178025
1613944592368,315.1776656284513,
1613944592400,,65.64787697931395
1613944592436,315.2045868190649,
1613944592441,,64.6915229209901
1613944592445,314.67867591335227,
1613944592481,,65.66280115129544
1613944592496,314.1965465202194,
1613944592521,,65.48015983428628
1613944592547,312.98972039576984,
1613944592569,313.01031000102284,
1613944592571,,63.531636579581495
1613944592610,,67.98164848264312
1613944592635,313.33949096807163,
1613944592646,312.2467768140855,
1613944592651,,64.32431483090615
1613944592661,311.2069317393698,
1613944592691,,65.47769903705546
1613944592696,310.56075486275154,
1613944592701,311.2946142928398,
1613944592731,,66.64875680309268
1613944592746,311.737907230352,
1613944592769,310.48442749877665,
1613944592771,,63.48038863284952
1613944592810,,68.35324174466363
1613944592835,310.1567081922103,
1613944592846,310.80516635201127,63.25618671176027
1613944592886,,66.31895823276373
1613944592896,309.60308037884573,
1613944592901,308.37004340345624,
1613944592926,,64.71776424961106
1613944592946,308.7686771490803,
1613944592966,,62.408673902411245
1613944592968,308.4336734457641,
1613944593006,,66.45186090140672
1613944593035,307.99042148938696,
1613944593046,,63.48840863599263
1613944593047,307.82583442095716,
1613944593085,,64.44142539621444
1613944593097,305.90986390593105,
1613944593137,,63.528669308416006
1613944593146,305.7174745524847,
1613944593168,305.0239610498237,
1613944593176,,63.89812521372255
1613944593216,,65.10738458200606
1613944593235,304.83817990439934,
1613944593245,303.54503043412456,
1613944593256,,62.79212436758545
1613944593296,302.9564798635338,
1613944593298,,66.3615468523868
1613944593335,,63.043552695825326
1613944593345,302.35407083911696,
1613944593346,301.3189488402124,
1613944593368,301.69145369716654,
1613944593375,,64.42670172726021
1613944593418,,67.25526114626487
1613944593435,301.9791685857641,
1613944593436,301.92541499699615,
1613944593446,300.3186949570207,
1613944593457,,65.06653442859806
1613944593496,300.1617577004613,65.82772037688062
1613944593536,,63.67290157466123
1613944593548,300.3202932212865,
1613944593568,298.58806845531205,
1613944593575,,62.56144937393252
1613944593617,,66.00395396502297
1613944593635,298.49447437311534,
1613944593645,298.31929368128283,
1613944593655,,63.60114919648247
1613944593696,296.9047341834165,
1613944593705,,65.11406980763243
1613944593746,,63.841534441492556
1613944593747,296.75494130472896,
1613944593768,294.9621669117624,
1613944593786,,63.947061596212
1613944593826,,64.72128466731904
1613944593835,294.7022304025192,
1613944593846,294.8117456556712,
1613944593866,,64.88938921354985
1613944593904,292.94156472884083,
1613944593905,291.3233768012489,
1613944593906,,66.91454374253162
1613944593946,,65.21947473952734
1613944593950,289.30123782576413,
1613944593969,290.4248244347987,
1613944593985,,64.98744299847485
1613944594026,,65.88169102220449
1613944594045,289.3775378689823,
1613944594046,288.8181180552016,
1613944594066,,65.26015444820914
1613944594106,,65.77350127664614
1613944594114,287.1834215603858,
1613944594146,,64.56908940528947
1613944594160,283.4028708736487,
1613944594176,284.57114741042267,
1613944594185,,65.66571549808857
1613944594226,,64.67017228971761
1613944594247,283.7996160719672,
1613944594275,,65.02503602459709
1613944594296,280.8237094807818,
1613944594311,280.77674510004886,
1613944594315,,66.61245915933725
1613944594356,,65.16112844496436
1613944594360,280.74114615409474,
1613944594373,279.29647918236697,
1613944594396,,65.71371031338134
1613944594437,,65.48635641883575
1613944594446,278.62453883219945,
1613944594476,,64.02899412729133
1613944594513,277.42831999153094,
1613944594516,,66.4645520925888
1613944594547,274.1422545101353,
1613944594556,,63.5945462691349
1613944594579,275.08488891748874,
1613944594596,,65.03287431313748
1613944594636,,64.61739334281665
1613944594651,274.8147344452472,
1613944594666,272.4808041643405,
1613944594676,,64.63976226863932
1613944594698,272.4414486143429,
1613944594699,271.1157771983351,
1613944594716,,66.16783474058889
1613944594756,,64.22762804585949
1613944594764,269.1429521886578,
1613944594774,269.68339090673504,
1613944594806,,66.78269159143285
1613944594845,269.4313159452266,
1613944594846,,64.7040855141857
1613944594862,267.8080190361355,
1613944594885,,65.35145509912725
1613944594897,267.9262359502901,
1613944594926,,65.25366234538703
1613944594962,264.3853839222854,
1613944594965,,63.660089153480435
1613944594985,264.89674652506596,
1613944595006,,65.43353462051921
1613944595040,,64.01259404938872
1613944595048,265.75074556756016,
1613944595081,,65.10720321903034
1613944595099,263.26679701172327,
1613944595121,,64.8871024959551
1613944595146,261.8215494739161,
1613944595162,,63.46425013670773
1613944595182,259.95730398147447,
1613944595202,,66.40785098175118
1613944595235,259.84782970945747,
1613944595240,,65.13665947601436
1613944595250,258.90237443397683,
1613944595281,,64.36312225685992
1613944595297,257.68347936526385,
1613944595321,,64.53329073967141
1613944595348,257.18825649949207,
1613944595371,,65.45366081496555
1613944595381,256.60370158956573,
1613944595411,,64.79135218050051
1613944595449,256.0478471345317,
1613944595451,,64.52303978169499
1613944595491,,65.218722713342
1613944595500,254.8120678381905,
1613944595531,,64.36200426627613
1613944595547,254.06156665218947,
1613944595571,,62.936261030779576
1613944595584,253.40293834071434,
1613944595611,,66.01876630490324
1613944595647,253.06047265572988,
1613944595648,252.9924166508399,
1613944595651,,64.98041209629524
1613944595691,,65.20280483272504
1613944595697,251.98301714434956,
1613944595713,250.90767216142274,
1613944595731,,63.02403739640819
1613944595750,251.04465843541652,
1613944595771,,62.345693359000585
1613944595785,251.05678202119327,
1613944595811,,65.09155978456347
1613944595851,,65.02760120653622
1613944595855,250.83192536352732,
1613944595893,,64.80011208488934
1613944595902,249.74578868171187,
1613944595941,,63.76253557152462
1613944595950,248.61910799698325,
1613944595982,,64.6277316091099
1613944595984,247.45799632864862,
1613944596021,,65.28661903951055
1613944596049,247.44844089399976,
1613944596061,,64.91806763190154
1613944596098,246.87837964549215,
1613944596101,,65.90753211328357
1613944596141,,64.57121776693312
1613944596158,246.55804377341855,
1613944596175,245.44843173142579,
1613944596181,,64.89659682892231
1613944596221,,65.82991048394786
1613944596246,245.6935740509267,
1613944596261,,65.07622110203846
1613944596300,,65.78586060238197
1613944596301,243.7372302877166,
1613944596341,,63.908946396539584
1613944596355,244.02659808209341,
1613944596356,243.25544240404224,
1613944596372,243.81928818040518,
1613944596381,,64.35191932854362
1613944596421,,63.03646800521933
1613944596451,244.20470209489065,
1613944596461,,64.54029621566572
1613944596506,242.44527268545204,
1613944596514,,64.69198870995454
1613944596551,,63.39075736768113
1613944596560,241.35767434315426,
1613944596577,241.40761668636537,
1613944596591,,65.4818681829609
1613944596631,,64.87985517642721
1613944596650,240.41654257741817,
1613944596671,,64.22253928217268
1613944596701,240.16784172935968,
1613944596711,,65.45246132251684
1613944596751,,63.232448092924
1613944596754,237.8085304654972,
1613944596768,237.11047147194353,
1613944596791,,64.79654864335542
1613944596831,,64.54709293428424
1613944596836,237.15903411694234,
1613944596852,237.21582030970183,
1613944596872,,63.739288798468
1613944596907,235.7011029178464,
1613944596911,,68.22879594465337
1613944596949,234.09533910435476,
1613944596951,,64.63751541084635
1613944596971,233.06410348308793,
1613944596991,,66.94026947104605
1613944597040,233.1604228107634,
1613944597041,,64.03708524639826
1613944597059,233.6042621634092,
1613944597081,,64.38989080349197
1613944597099,232.03838665467043,
1613944597117,229.73057501714982,
1613944597121,,66.20972465406369
1613944597154,229.82656649574517,
1613944597161,,63.514281604552366
1613944597172,229.0234045512434,
1613944597201,,64.18432784927562
1613944597235,,64.25276584686094
1613944597239,228.9673286981576,
1613944597255,228.52884421382112,
1613944597276,,63.689607567063604
1613944597305,227.74103653457348,
1613944597316,,63.74392061231333
1613944597354,225.4422407467573,
1613944597356,,63.97965915310106
1613944597369,224.75061579140186,
1613944597396,,66.02516844500545
1613944597436,,63.59867580283372
1613944597437,224.8588742897465,
1613944597453,225.66325200792062,
1613944597454,224.95061739067813,
1613944597476,,64.93272468187487
1613944597507,224.74056175294356,
1613944597516,,68.0091650411228
1613944597556,222.08617265655823,
1613944597557,,64.73777867110707
1613944597571,222.19158979620818,
1613944597607,,69.0173291619425
1613944597640,222.1775059461396,
1613944597646,,63.74092842464969
1613944597657,221.29109765603368,
1613944597686,,67.05284523136449
1613944597700,221.16266277888076,
1613944597726,,67.92392662657033
1613944597760,219.99960450663264,
1613944597766,,64.87902269454472
1613944597779,219.11872866975443,
1613944597806,,69.61759125525093
1613944597846,,64.18665008694562
1613944597848,219.00424103888668,
1613944597885,,67.07699378873605
1613944597897,217.55292146290736,
1613944597925,,66.17117294317536
1613944597963,216.5258385966559,
1613944597966,,63.86867513053912
1613944597983,214.6265678941504,
1613944598007,,68.30417767607548
1613944598046,214.48299731779673,63.7029679161781
1613944598086,,67.471725178704
1613944598108,213.98420226308906,
1613944598126,,64.78654268972303
1613944598159,211.24061089614332,
1613944598176,,65.15617479595078
1613944598178,211.1140748115797,
1613944598216,,66.1529468509717
1613944598235,211.11814560432504,
1613944598254,211.11784507600152,
1613944598255,209.97223110689362,
1613944598256,,64.28107195879691
1613944598296,,65.7057049688647
1613944598312,210.03549231898626,
1613944598336,,64.34009442528381
1613944598356,207.31691310478118,
1613944598371,207.51265266601536,
1613944598375,,66.1946814293575
1613944598416,,65.80593898430931
1613944598444,207.29067151798995,
1613944598456,,63.82088248051871
1613944598461,205.50983629569248,
1613944598496,,64.72834758699771
1613944598510,206.2357078195464,
1613944598536,,64.31274374796998
1613944598557,204.48396920311325,
1613944598558,203.4912968299003,
1613944598570,203.49715713220814,
1613944598576,,65.61965569572628
1613944598616,,63.93240500819616
1613944598638,203.37869433124342,
1613944598657,,63.970103660900676
1613944598658,203.57962483624692,
1613944598696,,64.76448948580854
1613944598704,202.5680191786546,
1613944598746,,64.65849738862153
1613944598764,201.53496672706854,
1613944598765,200.18171500719222,
1613944598783,200.18865447938902,
1613944598786,,64.99428393944123
1613944598825,,65.40992141847767
1613944598838,199.84725430391507,
1613944598839,199.55459435835837,
1613944598856,198.41410303112798,
1613944598866,,64.25147002682485
1613944598906,,68.2422405403779
1613944598910,198.80040487020563,
1613944598946,,63.84672189618109
1613944598963,198.40388506812963,
1613944598984,196.80284774554366,
1613944598988,,66.53634453210057
1613944599026,,67.97560981381355
1613944599044,196.50501051659603,
1613944599065,195.62391611366445,
1613944599067,,63.3559000980507
1613944599097,195.7442913675967,
1613944599106,,67.79196047230236
1613944599146,,64.71006980510748
1613944599159,193.53671958633527,
1613944599176,193.91768021748192,
1613944599186,,67.19377050542083
1613944599225,,65.52545041894975
1613944599241,193.9467904837245,
1613944599261,192.86573546265151,
1613944599276,,63.01149074541476
1613944599309,192.77763968273666,
1613944599315,,67.13615344744409
1613944599356,,64.91641676442418
1613944599362,191.59820261685888,
1613944599379,190.72277727093842,
1613944599397,,65.27917752871534
1613944599431,,64.14135491822019
1613944599445,190.5021894815036,
1613944599459,189.33652207699265,
1613944599471,,64.18088859248466
1613944599505,187.93212590061125,
1613944599511,,64.73756230862988
1613944599551,,64.83689816087912
1613944599566,188.04358092748748,
1613944599583,186.0792321825702,
1613944599591,,65.55723681986048
1613944599631,,65.27274892034973
1613944599641,186.33865642762566,
1613944599658,184.98416161332034,
1613944599671,,62.93934188113782
1613944599701,184.84994839612966,
1613944599711,,64.71455318159683
1613944599748,183.5252195462274,
1613944599750,,64.79566951085071
1613944599771,182.00100819142563,
1613944599791,,66.15678690461965
1613944599841,,64.65160805811696
1613944599850,181.93329369599405,
1613944599881,,64.55926926456576
1613944599898,180.41431426609665,
1613944599921,,64.98114436574107
1613944599961,178.2650686578814,63.97285038482472
1613944599978,177.2714263978063,
1613944600003,,66.7488193689631
1613944600041,,64.11503975811561
1613944600047,177.42070701230608,
1613944600081,,64.14746348164266
1613944600097,174.1665316841452,
1613944600112,174.40998694692115,
1613944600121,,66.19671081754302
1613944600159,172.78265339603058,
1613944600161,,63.73168463013097
1613944600177,172.92943416129415,
1613944600201,,66.92101792021029
1613944600241,,64.88530147109819
1613944600244,172.9832697123322,
1613944600274,172.9131646506912,
1613944600281,,63.61991015782745
1613944600316,170.51157451586633,
1613944600320,,63.9233063168405
1613944600346,170.09175010834232,
1613944600359,169.2229500459167,
1613944600361,,64.18191605218385
1613944600377,169.28328793704458,
1613944600412,,64.54486545991597
1613944600445,169.3819568497946,
1613944600451,,64.35270832558868
1613944600464,169.6625273605204,
1613944600491,,65.0417731931567
1613944600500,167.8815418740612,
1613944600531,,64.6135278557144
1613944600546,166.72132496050781,
1613944600571,,65.03896694181505
1613944600580,165.77284391122484,
1613944600611,,65.67834499233356
1613944600645,165.977981812757,
1613944600651,,64.79893778076755
1613944600662,164.7908266331171,
1613944600691,,65.59523708761722
1613944600700,164.37292833893903,
1613944600731,,63.376641433243535
1613944600751,163.6440242110936,
1613944600770,,63.74561488755123
1613944600778,162.5395962826809,
1613944600810,,66.54031901889343
1613944600849,162.46487401316094,
1613944600850,162.42381091587083,
1613944600851,,63.034905289820216
1613944600890,,66.74727141724289
1613944600899,160.8733169931429,
1613944600931,,63.78655418622448
1613944600947,160.1861863022613,
1613944600979,159.2631681982041,
1613944600981,,61.770906544154826
1613944601021,,65.98197440369438
1613944601036,159.01043753853529,
1613944601053,157.71525608698246,
1613944601061,,64.25378474791333
1613944601099,157.58956694587587,
1613944601101,,65.48021946117105
1613944601141,,64.19894182245622
1613944601148,155.01524132694138,
1613944601181,155.46723592545615,65.16420908547458
1613944601220,,64.94461382593846
1613944601245,155.341683388133,
1613944601246,155.10867831478717,
1613944601261,,64.45715664557368
1613944601301,154.27673395312294,
1613944601302,,65.61446439368262
1613944601340,,62.983493575379185
1613944601351,152.7677675805487,
1613944601381,,63.565771897520555
1613944601384,152.52880658224663,
1613944601420,,64.85086534486517
1613944601450,152.7388348992245,
1613944601451,152.72891746454965,
1613944601461,,61.72280085900738
1613944601501,150.53107187266627,
1613944601502,150.38090333357437,
1613944601511,,65.08881080890275
1613944601550,150.42864635587276,
1613944601551,,63.81396498648112
1613944601584,149.94673552879334,
1613944601591,,64.26137036753497
1613944601626,,65.21891271637611
1613944601650,149.42561941587806,
1613944601666,,63.96785615107533
1613944601700,148.8025012578978,
1613944601701,148.3820348125918,
1613944601706,,65.92450992241996
1613944601720,149.19269630480227,
1613944601747,,63.56837759226296
1613944601751,149.52629640424405,
1613944601781,148.5463281828873,
1613944601786,,65.92009413140522
1613944601826,,65.18109398875879
1613944601842,148.32752990301512,
1613944601859,148.02693327764285,
1613944601866,,64.35754998969377
1613944601898,147.2654901285915,
1613944601905,,65.88974616959592
1613944601946,,64.70561031412893
1613944601951,146.72926563723212,
1613944601983,146.3198777587599,
1613944601986,,65.92573361794506
1613944602025,,62.98065595928534
1613944602040,146.47889822301613,
1613944602056,145.32973255553983,
1613944602075,,64.02206467816825
1613944602099,145.21367398116297,
1613944602116,,64.55243475715777
1613944602153,142.5337946187951,
1613944602155,,64.4319772240315
1613944602168,142.68531553534268,
1613944602196,,63.18419798865555
1613944602236,,63.91201903368135
1613944602247,142.83596218767647,
1613944602276,,64.34800849324738
1613944602304,141.1090717994438,
1613944602316,,65.41160568908025
1613944602355,138.11703913162802,
1613944602357,,63.470896189953486
1613944602369,138.4678786285349,
1613944602396,,69.72086520485077
1613944602436,,63.860943989588186
1613944602438,138.43934209818258,
1613944602455,136.96351580346126,
1613944602476,,66.7748823083652
1613944602505,137.06706147127863,
1613944602516,,70.95540471250371
1613944602556,,64.32554857487584
1613944602557,135.72942356384502,
1613944602574,134.03779061210795,
1613944602595,,72.98545394887316
1613944602646,,63.67707009184028
1613944602656,133.85762388218134,
1613944602685,,67.51295952093359
1613944602701,132.83767173342335,
1613944602726,,67.39711247971825
1613944602759,131.60969934330345,
1613944602766,,64.11175929898228
1613944602774,130.38633050068412,
1613944602806,,66.05992867818816
1613944602838,130.46702235553863,
1613944602839,130.36314883864108,
1613944602846,,62.95365901098724
1613944602855,130.25476739689134,
1613944602887,,69.94466610516758
1613944602906,129.04693040444462,
1613944602926,,68.3510722180269
1613944602958,125.77070722564292,
1613944602966,,64.21127362440505
1613944602974,126.17408453764557,
1613944603006,,75.91296336661111
1613944603043,126.3760532314028,
1613944603046,,62.40455097901854
1613944603062,124.87133523649234,
1613944603086,,75.55203495405043
1613944603104,124.6728635995901,
1613944603126,,71.1409474182365
1613944603161,123.6201811843294,
1613944603165,,63.818122245858795
1613944603181,121.67073591218104,
1613944603215,,76.85334229789532
1613944603236,121.6790141014551,
1613944603250,120.70362210684226,
1613944603256,,64.0228114457314
1613944603298,,76.44236497805463
1613944603309,120.90985283864163,
1613944603337,,68.10744114936804
1613944603357,119.86729276373086,
1613944603371,118.03655617935732,
1613944603375,,63.89798322469666
1613944603416,,76.78077444625269
1613944603441,118.12443339321874,
1613944603442,118.08099339009743,
1613944603456,,63.761478888430474
1613944603457,118.02469897095818,
1613944603496,,76.56924246993509
1613944603508,116.9956080290907,
1613944603536,,64.6110635531239
1613944603551,115.88633066636729,
1613944603571,114.68510529703713,
1613944603575,,68.81964999214654
1613944603616,,76.24637194583772
1613944603638,114.88536644350191,
1613944603653,113.99591188902616,
1613944603655,,61.818261862563226
1613944603696,,76.79255456950219
1613944603707,114.09018899013986,
1613944603746,,63.47114089558968
1613944603760,113.05723899139133,
1613944603775,112.03105087992111,
1613944603786,,72.11707971428763
1613944603826,,75.73035995142934
1613944603842,112.03699314449901,
1613944603861,110.99971280581667,
1613944603862,,63.355029189307636
